25142 711626 3132 3 1611662666410 5616 666 646 54  5 1616 566104  43212662666141222222222211222222222101121122222666666666 422321212213116622122214 53521514162255252212227777 21326666666620.411684401           222450.368870101           5112 71
311521311626 4112 6 6226666661410 366666 6 966 41  4 6226 911115  33211221666155222222211222221222222 51 91222222666666666 112321212411216621122112 5332151416233332321212 3 4 21126666666620.548030155           266360.432726157           6112 60
275111111626 136666 32266662661 1 916666661166 20  26666666666666661112665666225521222222222222222121 11 32222222666666666 312215223111156612222213 6312161116232142416222 6 6 4111122222212 0.94676852           144240.723596639           4111 87
27771 811626 4112 5 16116626661 5 5616 266 726 20  2 1616 566115  544326632 4143122222222212222222222 32 91122222666666666 312321211121116621122314 5232131316232433221121 4 5 11226666666621.580014381           133121.323101361           2221 11
339311111626 1242 3 16116626661 5 261666 51166 41  46666666666666661111112666135122222222211222222222 62 72212222666666666 213321222221216612222112 5415151516114425221212 5 3 31111222221120.746329518           144150.341007019           5120 00
149121413626 4112 7 62266666611 5 266666 41166 41  4 6226 561104  33211111666165222222222212221222222 81111212122666666666 323322122342216622122213 8223152416223233221222 4 1 61126666666621.145075311           266371.058521416           7111 65
329211111626 4112 7 1611662666511 161666 6 866 32  3 1616 166115  33211111666155221222212221222222212101131112222666666666 31222121123321 721111212 23521615 8132333321222 7 8 61126666666621.016447829           155410.959050523           1111108
102621312611 4112 7 7226666361410 5666 466 646 54  5 6226 561115  33211311666174222222222212221222212 82111212122666666666 51221311234334 222111112 3313152516123323221222 7 5 41126666666621.277675215           26631 0.66333835           1111108
123821211626 536666 62266666613 8 5666 166 136 66  666666666666666611112131 5243522222222212221211121 31 52222222666666666 342224223211146612222112 4352161516232232321122 488 76626666666620.791156324           255350.240094727           5111 64
270121111626 4112 7 16116616663 9 161666 5 666 41  4 1616 166 72  51111111666155222222222211222222222101121122222666666666 433422212211236612222213 5322151216232242421222 3 1 76626666666620.892532479           255320.456758695           2111 75
225221011626 1232 4 16116626662 7 161666 5 666 41  46666666666666662211225666244322222222211222222222 81111211222666666666 332312221322136622212213 13321414 5123433321122 3 5 41226666666621.097002128           244240.739899663           4120 02
285911211626 4112 7 1611661666511 5616 766 146 36  3 1616 916104  33211321666173122222222211222211222102131111122666666666 212322221222216621222412 7332121116233434321222 8 9 31112222221120.467711684           155460.671164023           6112 90
11371 911626 4112 7 16116626661 5 161666 51066 51  5 1616 166 72  54422661666155222222221222222222222 41112222222666666666 232321222122126622212224 1322156416133334321222 6 6 62126666666622.053966273           133162.767180867           6400 00
162621111626 136666 82266663612 6 5666 366 136 61  66666666666666661112662666135122222222212222122222 41 62222222666666666 222323223111116612222222 5352166316122325221212 277 76626666666620.579643841           244240.390954832           4112 70
334621011626 136666 32266662661 1 5666 166 316 66  666666666666666611126631 5221522221122222222221122 11 32222222666666666 241224123111116612222124 5351266416223535316222 5 1 76626666666622.634985375           244133.115269345           3111 97
167221011626 5232 2 16116616663 8 5616 566 736 36  36666666666666662222662666154221212222221222222222 51 91121221222222221 212212221432416621222113 02312515 8222343321122 5 5 52212122222120.509918549           244320.284406204           2111 87
10112 811626 436666 1611662666511 161666 6 966 41  46666666666666662332661666151222222222211222212221 61101212221222221222 322322214343216621122113 61221414 9233323221222 4 1 3131212222212 0.63095672           233460.946444189           6112 90
123111111626 536666 16166666662 6 91666666 166 20  26666666666666661112661666143112222121222122222222101131112222666666666 312323222111116621222113 62512615 1234525421222 6 9 4132666666662  0.6584438           144280.345266518           8112 70
10952 711626 136666 1611662666410 261666 51166 36  366666666666666611126632 4233522222222211222222222 51 71122222666666666 413312112243356622112122 21312665 8234423321222 2 1 61126666666620.580916869           233350.208817392           5111 97
123411011626 4112 5 1611662666511 5616 566 746 36  3 1616 926115  34542661666174222222222211122222222 91131111112666666666 52341312124222 221111211 62221514 9233323221222 8 8 31326666666620.451547853           144450.260300532           5111 86
201621211626 4112 5 62266666612 6 5666 466 526 46  4 6226 911 62  13212661666155222122121222221222212 71111112122666666666 422322212343316622122113 6322151516224424221222 3 7 3112666666662 1.07445968           255220.357777942           2112102
234211011626 4112 7 1616666666511 916666661166 46  4 1616 566115  34532662666243322222222211122212222 81131112222666666666 522312221349946622212121 32312665 9233434321222 5 6 21126666666620.749887655           144410.771130818           1111108
34161 811626 4112 5 1616666666511 826666661166 20  2 1616 566115  54542662666164122222121221222212222 71121211212666666666 321322223231246622122122 63512665 9132334321222 7 8 31226666666620.499069567           133450.312672195           5111 64
14211 711626 4112 4 16166666662 7 91666666 164 10  1 1616 366104  44432661666142122222222211122212222 61111122222666666666 422321221111116621222212 8322151412132433321222 6 4 52226666666621.714838624           122351.131961225           5211 23
27872 911626 4112 7 1616666666410 82666666 666 20  2 1616 566115  24531342666174221222221221222212222 91131231222666666666 313323221222226622122213 8222141416234534321222 3 4 32412122222120.955300878           233371.090697709           7111 97
31181 813626 136666 1616666666410 916666661166 20  266666666666666611126632 4214322221212222122222222101121111222666666666 51222422122221 222111122 31312665 6233423322222 4 1 51126666666621.075782938           133310.781673315           1111108
145421311626 136666 62266666612 6 5666 466 546 54  566666666666666611112132 4231522222222212221222222 81 92212222666666666 352321221621126622122112 01112514 6235424221222 3 1 61126666666620.769895411           255280.326892269           8112 92
340521033226 536666776766666663 8666666666666666666666666666666666611126631 5222322222222213333333333 42 62222221212222222 23222322111112 32221131488354163188133423221128 4 6 76626666666620.850649961           244250.183065839           5111 86
 97911411626 4112 7 62266666612 6 5666 266 146 61  6 6226 661 11  532113132 4143522222222212221222222 51 91112122666666666 231323213122226612222121 41221565 4234424221122 3 5 22426666666621.231814778           166220.445748569           2120 02
315221311626 136666 62266666613 8 5666 4661146 54  56666666666666661112661666155222222222212221222222 92101112222666666666 41232122255132 222211112 5252151416232333321222 4 3 5282666666662 1.19803304           255310.648559306           1111108
14272 711626 4112 5 1612 52666410 5615 666 616 54  5 1616 826104  24431232666153222212222221122212222 61111121122666666666 442321223212226622212213 4352151414132433221222 2 3 11311122222121.160215477           222321.139730189           2111 64
32491 711626 4112 5 1616666666511 82666666 666 20  2 1616 566104  44641342666185222222111221122212222 71121211222666666666 232323221122316622112122 72221565 9233525221222 5 6 31226666666620.758251376           133410.847426348           1112100
26912 811626 4112 6 1612 52666511 261166 4 566 41  4 1616 566 93  64541341666155122222222211222212222 51121111222666666666 432222221221126622122212 73521614 9122332321222 3 3 61126666666620.568872958           233470.999004939           7400 00
282311411626 4112 7 16166666663 8 92666666 966 41  4 7223 261104  33211311666165222122222222121222212101121112112666666666 522412111332216621122413 7232111115123424221222 5 8 31126666666621.233702908           166380.874870899           8111 97
11122 511626 2122 3 1611662666410 5616 1661036 41  4 1616 926104  24432662666171122222122221122212222 91131111122666666666 413421222211146622112113 8141251512234525221222 4 5 32226666666620.878265434           222350.511619056           5112 70
272711211626 4112 7 62266666612 7 5666 266 146 61  6 3222 666 62  53212661666145222222121222211222222 61101112222666666666 412321213141216622112112 5332151516133424321112 6 8 11226666666621.077749608           155240.755779563           4112 82
287411411626 4112 7 6226666661511 166666 6 966 32  3 7223 461 83  53211211666175222222222212221222222 82111222122666666666 433323222621316612222111 72121515 9233524221222 6 8 11112221222120.259515273           166450.131641393           5111 86
263711411626 4112 5 6226666661410 5666 5661136 36  3 6226 261 72  41111211666164122222121222221222222101121112122666666666 53232222223111662221241210222151314132533221212 5 8 61126666666621.667587325           166271.136585734           7300 01
151311421611 3132 6 6226666661511 5666 5661146 36  3 6226 561 51  51111215666155222222222212221222222 91111112122666666666 51241121232991 422121122 13212665 3134524221212 4 6 61126666666621.018393543           166481.110803247           8111 97
18691 911626 3122 2776766666662 76666666666666666666776766666 726664542662666151222222222213333333333 11 33333321222222221 222323222121116612222114 7231261516233435221222 7 7 21326666666620.717878958           133260.516186401           6111 86
243421011626 2132 4776766666664106666666666666666666 1616 166115  443226631 5134212212222221222222221 91121122222666666666 312311122221546622122123 3351266516133333321221 3 3 76612122222120.764639527           244480.836435778           8111 97
33192 511626 4112 4 16116626663 9 5626 6661146 55  5 1616 166 72  61112662666143122222222211222222222 92101112211222222212 528322223111126622122123 5211266514234424121222 2 3 41126666666620.887622645           22232 0.87195038           2120 00
