"DEPCOM";"PTOT"
"52366";79
"52367";42
"52369";74
"52370";258
"52371";141
"52372";85
"52373";36
"52374";279
"52375";57
"52376";101
"52377";293
"52378";46
"52380";379
"52383";293
"52384";111
"52385";31
"52386";522
"52388";146
"52390";54
"52391";305
"52392";114
"52393";55
"52394";218
"52395";50
"52396";142
"52397";71
"52398";650
"52399";108
"52400";153
"52401";373
"52403";76
"52405";1227
"52406";199
"52407";286
"52411";1350
"52413";105
"52414";774
"52415";110
"52416";63
"52419";133
"52420";122
"52421";474
"52422";267
"52423";671
"52424";71
"52425";197
"52426";127
"52428";65
"52429";557
"52431";166
"52432";1445
"52433";93
"52436";48
"52437";25
"52438";107
"52439";85
"52440";379
"52442";340
"52443";33
"52444";366
"52445";70
"52446";232
"52447";186
"52448";23376
"52449";1123
"52450";136
"52452";110
"52453";134
"52455";237
"52456";641
"52457";173
"52459";113
"52461";378
"52463";44
"52464";47
"52465";128
"52467";59
"52468";109
"52469";755
"52470";390
"52472";137
"52473";90
"52474";37
"52475";63
"52476";80
"52479";677
"52480";366
"52482";97
"52483";65
"52484";365
"52486";62
"52487";72
"52488";272
"52489";34
"52490";697
"52491";116
"52492";551
"52493";31
"52494";226
"52495";84
"52497";433
"52499";43
"52500";625
"52502";64
"52503";24
"52504";264
"52505";35
"52506";99
"52507";58
"52510";374
"52511";57
"52512";520
"52513";63
"52514";337
"52515";102
"52516";49
"52517";131
"52518";103
"52519";46
"52520";149
"52522";339
"52523";65
"52524";236
"52525";67
"52526";80
"52528";148
"52529";995
"52534";1513
"52535";713
"52536";45
"52538";263
"52539";67
"52540";22
"52541";195
"52542";53
"52543";523
"52544";282
"52545";107
"52546";15
"52547";205
"52548";92
"52549";26
"52550";2858
"53001";1819
"53002";604
"53003";2689
"53005";2314
"53007";2820
"53008";1815
"53009";649
"53010";453
"53011";875
"53012";485
"53013";575
"53015";1923
"53016";1232
"53017";942
"53018";1287
"53019";118
"53021";1014
"53022";514
"53023";551
"53025";1100
"53026";523
"53027";197
"53028";599
"53029";1249
"53030";331
"53031";498
"53033";116
"53034";6087
"53035";576
"53036";1077
"53037";731
"53038";148
"53039";1757
"53040";633
"53041";273
"53042";834
"53043";545
"53045";689
"53046";308
"53047";268
"53048";1164
"53049";708
"53051";590
"53052";300
"53053";509
"53054";6127
"53055";612
"53056";997
"53057";503
"53058";344
"53059";412
"53061";466
"53062";16909
"53063";461
"53064";1001
"53066";1373
"53067";397
"53068";159
"53069";166
"53071";485
"53072";1227
"53073";894
"53074";841
"53075";278
"53076";327
"53077";3170
"53078";855
"53079";374
"53080";132
"53082";643
"53083";880
"53084";4504
"53085";194
"53086";670
"53087";211
"53088";852
"53089";503
"53090";163
"53091";461
"53093";276
"53094";2268
"53096";5711
"53097";8607
"53098";436
"53099";1095
"53100";1183
"53101";834
"53102";167
"53103";2134
"53104";1330
"53105";227
"53106";511
"53107";2549
"53108";559
"53109";619
"53110";1004
"53111";466
"53112";393
"53113";611
"53114";202
"53115";313
"53116";732
"53117";496
"53118";238
"53119";4275
"53120";456
"53121";1366
"53122";740
"53123";1463
"53124";1407
"53125";1151
"53126";1112
"53127";2243
"53128";360
"53129";384
"53130";49563
"53131";194
"53132";287
"53133";724
"53134";165
"53135";740
"53136";1175
"53137";2715
"53139";410
"53140";4386
"53141";1148
"53142";292
"53143";516
"53144";779
"53145";548
"53146";1894
"53147";12870
"53148";230
"53150";915
"53151";1104
"53152";2842
"53153";641
"53154";914
"53155";1362
"53156";251
"53157";1300
"53158";1039
"53160";372
"53161";3181
"53162";977
"53163";777
"53164";346
"53165";352
"53168";1200
"53169";415
"53170";1171
"53172";418
"53173";187
"53174";843
"53175";1360
"53176";549
"53177";322
"53178";227
"53179";346
"53180";648
"53181";819
"53182";1798
"53184";165
"53185";2311
"53186";2139
"53187";232
"53188";2536
"53189";106
"53190";463
"53191";247
"53192";322
"53193";567
"53195";497
"53196";365
"53197";894
"53198";234
"53199";217
"53200";1132
"53201";7347
"53202";320
"53203";525
"53204";387
"53206";201
"53208";490
"53209";551
"53210";1550
"53211";1469
"53212";429
"53213";497
"53214";169
"53216";998
"53218";824
"53219";1427
"53220";405
"53221";387
"53222";377
"53223";342
"53224";1173
"53225";503
"53226";848
"53228";589
"53229";1652
"53230";229
"53232";309
"53233";352
"53234";367
"53235";222
"53236";170
"53237";461
"53238";523
"53239";421
"53240";440
"53242";263
"53243";1767
"53245";915
"53246";1921
"53247";2214
"53248";141
"53249";466
"53250";406
"53251";449
"53253";512
"53255";1282
"53256";178
"53257";320
"53258";927
"53259";351
"53260";433
"53261";166
"53262";1086
"53263";286
"53264";195
"53265";756
"53266";230
"53267";1166
"53269";605
"53270";109
"53271";2761
"53272";181
"53273";1104
"53274";233
"53276";915
"54001";299
"54002";229
"54003";99
"54004";179
"54005";109
"54006";438
"54007";531
"54008";476
"54009";162
"54010";503
"54011";649
"54012";343
"54013";80
"54014";273
"54015";257
"54016";287
"54017";77
"54018";266
"54019";81
"54020";456
"54021";232
"54022";564
"54023";250
"54024";359
"54025";1537
"54026";175
"54027";852
"54028";2566
"54029";2466
"54030";83
"54031";272
"54032";187
"54033";125
"54034";217
"54035";386
"54036";1150
"54037";421
"54038";760
"54039";4225
"54040";1548
"54041";152
"54042";290
"54043";1411
"54044";193
"54045";435
"54046";395
"54047";237
"54048";352
"54049";560
"54050";65
"54051";1277
"54052";147
"54053";154
"54054";1583
"54055";311
"54056";141
"54057";74
"54058";86
"54059";750
"54060";1465
"54061";586
"54062";649
"54063";176
"54064";311
"54065";1094
"54066";400
"54067";759
"54068";93
"54069";429
"54070";174
"54071";157
"54072";263
"54073";910
"54074";36
"54075";117
"54076";4006
"54077";1070
"54078";58
"54079";4613
"54080";1062
"54081";418
"54082";172
"54083";180
"54084";945
"54085";93
"54086";355
"54087";154
"54088";238
"54089";1426
"54090";4193
"54091";368
"54092";63
"54093";164
"54094";174
"54095";45
"54096";420
"54097";105
"54098";167
"54099";8148
"54100";775
"54101";131
"54102";609
"54103";225
"54104";261
"54105";531
"54106";61
"54107";74
"54108";122
"54109";930
"54110";564
"54111";2848
"54112";701
"54113";1469
"54114";336
"54115";6707
"54116";2149
"54117";114
"54118";598
"54119";86
"54120";332
"54121";189
"54122";719
"54123";1791
"54124";45
"54125";493
"54126";224
"54127";628
"54128";727
"54129";1627
"54130";184
"54131";495
"54132";63
"54133";122
"54134";245
"54135";1454
"54136";2361
"54137";517
"54138";2716
"54139";356
"54140";100
"54141";145
"54142";155
"54143";397
"54144";396
"54145";925
"54146";288
"54147";100
"54148";647
"54149";1574
"54150";3074
"54151";1038
"54152";3186
"54153";57
"54154";507
"54155";415
"54156";520
"54157";4760
"54158";131
"54159";9692
"54160";394
"54161";304
"54162";1173
"54163";258
"54164";87
"54165";580
"54166";33
"54167";1962
"54168";285
"54169";90
"54170";71
"54171";1170
"54172";293
"54173";207
"54174";4402
"54175";364
"54176";1149
"54177";258
"54178";187
"54179";301
"54180";74
"54181";706
"54182";340
"54183";80
"54184";8823
"54185";60
"54186";1095
"54187";112
"54188";1355
"54189";594
"54190";110
"54191";98
"54192";293
"54193";77
"54194";511
"54195";203
"54196";1748
"54197";2238
"54198";314
"54199";380
"54200";154
"54201";311
"54202";375
"54203";141
"54204";93
"54205";2638
"54206";386
"54207";102
"54208";284
"54209";78
"54210";211
"54211";188
"54212";407
"54213";367
"54214";703
"54215";6565
"54216";126
"54217";168
"54218";63
"54219";78
"54220";77
"54221";234
"54222";1336
"54223";217
"54224";120
"54225";178
"54226";167
"54227";1336
"54228";70
"54229";364
"54230";48
"54231";176
"54232";2752
"54233";39
"54234";2817
"54235";423
"54236";347
"54237";88
"54238";277
"54239";133
"54240";59
"54241";76
"54242";264
"54243";215
"54244";112
"54245";60
"54246";68
"54247";177
"54248";99
"54249";257
"54250";735
"54251";122
"54252";508
"54253";767
"54254";3318
"54255";87
"54256";303
"54257";5472
"54258";146
"54259";238
"54260";954
"54261";4394
"54262";198
"54263";6247
"54264";248
"54265";2101
"54266";411
"54268";149
"54269";357
"54270";3632
"54271";123
"54272";473
"54273";8243
"54274";9310
"54275";196
"54276";803
"54277";373
"54278";99
"54279";971
"54280";6559
"54281";899
"54282";160
"54283";293
"54284";1154
"54285";57
"54286";1582
"54287";263
"54288";502
"54289";381
"54290";209
"54291";290
"54292";195
"54293";87
"54294";147
"54295";972
"54296";434
"54297";314
"54298";151
"54299";226
"54300";6538
"54301";129
"54302";755
"54303";370
"54304";14296
"54305";2420
"54306";347
"54307";176
"54308";145
"54309";377
"54310";3
"54311";590
"54312";489
"54313";232
"54314";3784
"54315";913
"54316";289
"54317";130
"54318";5975
"54320";325
"54321";2363
"54322";5268
"54323";14726
"54324";91
"54325";84
"54326";224
"54327";630
"54328";6134
"54329";18022
"54330";438
"54331";281
"54332";1545
"54333";246
"54334";565
"54335";412
"54336";939
"54337";129
"54338";980
"54339";8121
"54340";341
"54343";186
"54344";222
"54345";343
"54346";244
"54348";238
"54349";164
"54350";697
"54351";1694
"54352";828
"54353";944
"54354";44
"54355";95
"54356";67
"54357";9740
"54358";274
"54359";243
"54360";336
"54362";1281
"54363";270
"54364";1317
"54365";330
"54366";1929
"54367";2292
"54368";180
"54369";614
"54370";230
"54371";1072
"54372";506
"54373";622
"54374";518
"54375";1068
"54376";410
"54377";157
"54378";474
"54379";94
"54380";416
"54381";57
"54382";8951
"54383";1116
"54385";1088
"54386";92
"54387";149
"54388";73
"54389";98
"54390";102
"54391";1565
"54392";309
"54393";543
"54394";246
"54395";104863
"54396";231
"54397";6653
"54398";95
"54399";246
"54400";1156
"54401";125
"54402";415
"54403";1192
"54404";260
"54405";520
"54406";280
"54407";97
"54408";235
"54409";189
"54410";519
"54411";222
"54412";34
"54413";151
"54414";628
"54415";4126
"54416";182
"54417";242
"54418";166
"54419";72
"54420";86
"54421";319
"54422";69
"54423";356
"54424";42
"54425";2518
"54426";485
"54427";93
"54428";864
"54429";303
"54430";4870
"54431";14431
"54432";1876
"54433";230
"54434";260
"54435";358
"54436";140
"54437";1155
"54438";57
"54439";5020
"54440";121
"54441";241
"54442";97
"54443";37
"54444";220
"54445";103
"54446";63
"54447";76
"54449";1048
"54450";133
"54451";3818
"54452";82
"54453";160
"54455";160
"54456";573
"54457";46
"54458";101
"54459";2354
"54460";165
"54461";68
"54462";2856
"54463";238
"54464";103
"54465";777
"54466";381
"54467";191
"54468";114
"54469";410
"54470";74
"54471";70
"54472";859
"54473";276
"54474";190
"54475";157
"54476";417
"54477";161
"54478";148
"54479";91
"54480";58
"54481";98
"54482";9982
"54483";7466
"54484";187
"54485";312
"54486";352
"54487";66
"54488";37
"54489";143
"54490";1489
"54491";318
"54492";150
"54493";2410
"54494";104
"54495";4171
"54496";370
"54497";107
"54498";5030
"54499";112
"54500";184
"54501";102
"54502";244
"54504";674
"54505";713
"54507";103
"54508";251
"54509";994
"54510";319
"54511";117
"54512";110
"54513";644
"54514";581
"54515";252
"54516";16
"54517";203
"54518";1121
"54519";580
"54520";382
"54521";1913
"54522";143
"54523";422
"54524";78
"54525";657
"54526";8870
"54527";685
"54528";15466
"54529";29
"54530";87
"54531";56
"54532";169
"54533";2581
"54534";537
"54535";201
"54536";2452
"54537";702
"54538";391
"54539";236
"54540";588
"54541";167
"54542";2333
"54543";157
"54544";139
"54545";212
"54546";928
"54547";30001
"54548";553
"54549";3608
"54550";333
"54551";62
"54552";62
"54553";150
"54554";75
"54555";92
"54556";103
"54557";2280
"54558";282
"54559";292
"54560";51
"54561";49
"54562";157
"54563";1423
"54564";144
"54565";238
"54566";158
"54567";375
"54568";270
"54569";194
"54570";340
"54571";596
"54572";673
"54573";173
"54574";560
"54575";1515
"54576";111
"54577";145
"54578";14552
"54579";343
"54580";9825
"54581";296
"54582";183
"54583";410
"54584";1040
"54585";480
"54586";735
"54587";198
"54588";397
"54589";129
"54590";665
"54591";330
"54592";264
"54593";427
"54594";156
"54595";561
"54596";961
"54597";442
"54598";271
"54599";119
"54600";128
"54601";106
"54602";149
"55001";296
"55002";103
"55004";73
"55005";38
"55007";243
"55008";149
"55009";539
"55010";2707
"55011";257
"55012";405
"55013";483
"55014";365
"55015";502
"55017";116
"55018";40
"55021";61
"55022";149
"55023";112
"55024";163
"55025";281
"55026";135
"55027";157
"55028";116
"55029";14730
"55031";378
"55032";46
"55033";17
"55034";116
"55035";147
"55036";89
"55037";144
"55038";37
"55039";0
"55040";252
"55041";608
"55042";514
"55043";3066
"55044";34
"55045";567
"55046";130
"55047";166
"55048";35
"55049";421
"55050";0
"55051";124
"55053";372
"55054";61
"55055";14
"55057";77
"55058";327
"55059";195
"55060";349
"55061";235
"55062";113
"55063";2511
"55064";108
"55065";121
"55066";133
"55067";98
"55068";108
"55069";229
"55070";122
"55071";182
"55072";114
"55073";694
"55075";171
"55076";170
"55077";260
"55078";309
"55079";684
"55080";82
"55081";58
"55082";46
"55083";151
"55084";58
"55085";288
"55087";83
"55088";153
"55089";88
"55093";286
"55094";554
"55095";109
"55096";113
"55097";312
"55099";119
"55100";81
"55101";300
"55102";521
"55103";22
"55104";82
"55105";176
"55106";179
"55107";48
"55108";125
"55109";242
"55110";229
"55111";447
"55113";152
"55114";209
"55115";49
"55116";57
"55117";1466
"55118";92
"55119";188
"55120";791
"55121";118
"55122";5399
"55123";716
"55124";310
"55125";806
"55127";40
"55128";41
"55129";36
"55132";1676
"55133";87
"55134";154
"55137";46
"55138";137
"55139";0
"55140";16
"55141";84
"55142";119
"55143";129
"55144";403
"55145";634
"55146";217
"55148";113
"55149";122
"55150";537
"55153";192
"55154";1441
"55155";402
"55156";137
"55157";52
"55158";732
"55159";324
"55160";38
"55162";35
"55163";58
"55165";436
"55166";1308
"55167";662
"55168";43
"55169";507
"55170";121
"55171";253
"55172";65
"55173";41
"55174";75
"55175";188
"55177";50
"55178";186
"55179";155
"55180";136
"55181";3543
"55182";209
"55183";38
"55184";1657
"55185";96
"55186";2124
"55188";44
"55189";0
"55191";240
"55192";49
"55193";122
"55194";58
"55195";131
"55196";130
"55197";169
"55198";666
"55199";93
"55200";208
"55201";56
"55202";155
"55204";289
"55206";102
"55207";53
"55208";59
"55210";40
"55211";64
"55212";81
"55214";283
"55215";1078
"55216";61
"55217";113
"55218";40
"55219";103
"55220";81
"55221";247
"55222";34
"55224";587
"55225";147
"55226";122
"55228";559
"55229";274
"55232";116
"55236";945
"55237";222
"55239";0
"55241";76
"55242";111
"55243";180
"55244";237
"55245";166
"55246";148
"55247";54
"55248";291
"55250";183
"55251";102
"55252";153
"55253";730
"55254";124
"55255";259
"55256";148
"55257";45
"55258";618
"55260";56
"55261";142
"55262";262
"55263";162
"55264";276
"55265";137
"55266";52
"55267";271
"55268";713
"55269";74
"55270";28
"55271";392
"55272";450
"55274";290
"55275";88
"55276";213
"55278";196
"55279";441
"55280";60
"55281";95
"55282";94
"55284";72
"55285";153
"55286";244
"55288";1418
"55289";57
"55290";54
"55291";4043
"55292";190
"55293";169
"55295";32
"55296";479
"55297";111
"55298";299
"55299";120
"55300";225
"55301";122
"55302";1145
"55303";73
"55304";158
"55306";115
"55307";0
"55310";114
"55311";31
"55312";165
"55313";65
"55315";118
"55316";396
"55317";141
"55320";67
"55321";163
"55322";46
"55323";67
"55324";510
"55325";53
"55326";114
"55327";255
"55328";291
"55329";222
"55330";91
"55331";79
"55332";239
"55333";41
"55334";168
"55335";254
"55336";150
"55338";151
"55339";81
"55340";378
"55341";129
"55343";61
"55344";21
"55345";99
"55346";299
"55347";361
"55348";376
"55349";114
"55350";71
"55351";2094
"55352";143
"55353";82
"55355";155
"55356";106
"55357";110
"55358";187
"55359";206
"55360";112
"55361";125
"55362";177
"55363";96
"55364";679
"55365";142
"55366";986
"55367";135
"55368";146
"55369";793
"55370";223
"55371";73
"55372";378
"55373";81
"55374";76
"55375";64
"55376";87
"55377";87
"55378";248
"55379";72
"55380";56
"55381";175
"55382";363
"55383";216
"55384";123
"55385";496
"55386";217
"55387";236
"55388";279
"55389";251
"55391";195
"55394";6
"55395";55
"55396";224
"55397";238
"55398";1015
"55399";118
"55400";43
"55401";415
"55403";58
"55404";321
"55405";256
"55406";110
"55407";129
"55408";176
"55409";68
"55410";136
"55411";104
"55412";188
"55414";187
"55415";84
"55416";222
"55419";164
"55420";77
"55421";74
"55422";51
"55423";341
"55424";51
"55425";134
"55426";389
"55427";2807
"55428";119
"55429";45
"55430";69
"55431";59
"55433";364
"55434";50
"55435";801
"55436";30
"55437";122
"55438";185
"55439";87
"55442";252
"55443";598
"55444";216
"55445";192
"55446";84
"55447";371
"55448";51
"55449";293
"55450";44
"55452";50
"55453";66
"55454";168
"55456";245
"55457";178
"55458";371
"55459";240
"55460";139
"55461";488
"55462";348
"55463";4074
"55464";154
"55465";103
"55466";296
"55467";690
"55468";97
"55469";96
"55470";196
"55471";85
"55472";115
"55473";116
"55474";231
"55475";61
"55476";470
"55477";406
"55479";168
"55481";335
"55482";100
"55484";48
"55485";73
"55487";106
"55488";154
"55489";274
"55490";335
"55492";985
"55493";197
"55494";441
"55495";261
"55496";1086
"55497";334
"55498";459
"55500";836
"55501";400
"55502";2520
"55503";125
"55504";408
"55505";3159
"55506";31
"55507";227
"55508";344
"55509";271
"55510";133
"55511";122
"55512";284
"55514";606
"55515";69
"55516";564
"55517";514
"55518";142
"55519";1394
"55520";458
"55521";252
"55522";111
"55523";182
"55525";78
"55526";260
"55527";647
"55528";53
"55530";93
"55531";274
"55532";312
"55533";1936
"55534";54
"55535";92
"55536";18
"55537";79
"55540";57
"55541";520
"55543";951
"55544";158
"55545";17157
"55546";204
"55547";120
"55549";90
"55551";1562
"55552";83
"55553";1310
"55554";267
"55555";34
"55556";49
"55557";123
"55559";41
"55560";131
"55561";51
"55562";125
"55563";80
"55565";79
"55566";305
"55567";141
"55568";283
"55569";164
"55570";205
"55571";224
"55572";83
"55573";1635
"55574";46
"55575";85
"55577";60
"55578";186
"55579";103
"55580";51
"55581";107
"55582";92
"55583";200
"55584";120
"55586";103
"56001";3866
"56002";1881
"56003";5376
"56004";1666
"56005";2131
"56006";1535
"56007";13943
