"UID_ea","ea19_A1","ea19_A2A_rec","ea19_A3_rec","ea19_A3B_rec","ea19_A3C_rec","ea19_A3D","ea19_A3E_rec","ea19_A4","ea19_A5","ea19_A5A","ea19_A5C","ea19_A5C_rec","ea19_B1","ea19_B1A","ea19_B1B","ea19_B5A","ea19_B5C","ea19_B25","ea19_B10A","ea19_B10AA","ea19_B11","ea19_B18C","ea19_B18_rec","ea19_B2_rec","ea19_B4_rec","ea19_B5_rec","ea19_B5B_rec","ea19_B6A_rec","ea19_B6B_rec","ea19_B7B_rec","ea19_B8_rec","ea19_B9_rec","ea19_PCS18","ea19_PCS6","ea19_B1CJT","ea19_B1ACJT","ea19_B1BCJT","ea19_B10ACJT","ea19_B2CJT_rec","ea19_B4CJT_rec","ea19_B11CJT","ea19_B18CJT_rec","ea19_B18CCJT","ea19_PCS6CJT","ea19_TYPMEN5","ea19_C1_rec","ea19_C1JEU","ea19_C8","ea19_C8A_rec","ea19_C8B_rec","ea19_D1_rec","ea19_D1A","ea19_D2","ea19_D3","ea19_D4_rec","ea19_D5_rec","ea19_D6","ea19_D7_1","ea19_D7_2","ea19_D7_3","ea19_D7_4","ea19_D7_5","ea19_D7_6","ea19_D7_7","ea19_D7_8","ea19_D7_9","ea19_D7_10","ea19_E1A","ea19_E1B","ea19_E1C","ea19_E1D","ea19_E1E","ea19_E1F","ea19_E1G","ea19_E1H","ea19_E1I","ea19_E1J","ea19_E2AUC","ea19_E2AUC_SOURCE","ea19_E2A_rec","ea19_E3A","ea19_E3B","ea19_E3C","ea19_E3D","ea19_E3E","ea19_E4","ea19_E5A","ea19_E5B_1","ea19_E5B_2","ea19_E5B_3","ea19_E5B_4","ea19_E5B_5","ea19_E5B_6","ea19_E5B_7","ea19_E5B_8","ea19_E5B_9","ea19_E5","ea19_F1_rec","ea19_F3","ea19_F4","ea19_F5","ea19_F6_rec","ea19_F7","ea19_F8","ea19_G1","ea19_G2","ea19_G3A","ea19_G3B","ea19_G3C","ea19_G4","ea19_G5A_rec","ea19_G6_1","ea19_G6_2","ea19_G6_3","ea19_G6_4","ea19_G5","ea19_H2","ea19_H4","ea19_I1","ea19_I8","ea19_J1","ea19_K3","ea19_H1_rec","ea19_H1A","ea19_H3","ea19_H4A_rec","ea19_H5","ea19_I9A","ea19_J2","ea19_J3","ea19_J7A","ea19_J7B","ea19_J7C","ea19_J7D","ea19_J7E","ea19_J11","ea19_J9","ea19_J10","ea19_J12","ea19_J13_rec","ea19_K1_rec","ea19_K2_rec","ea19_K4","ea19_K5A","ea19_K5B","ea19_K6","ea19_K6A_1","ea19_K6A_2","ea19_K6A_3","ea19_K6A_4","ea19_K6A_5","ea19_K6A_6","ea19_K6A_7","ea19_K6B","ea19_PANEL","POIDS_INIT","PDSPLT_INIT","cal_SEXE","cal_AGE1","cal_AGE2","cal_DIPL","cal_ZEAT","POIDS_ea19","PDSPLT_ea19","insee_NUTS1","insee_CATAEU2010","insee_TAU2014","insee_TUU2014"
3099,1,6,1,1,6,2,6,1,2,3,2,3,1,6,1,1,66,2,6,6,6,2,6,5,6,1,6,4,66,3,3,6,51,5,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,3,1,5,2,3,3,4,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,4,1,6,1,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,2,3,1,2,2,3,2,2,3,1,1,1,1,4,66,2,2,2,1,2,1,2,4,2,2,4,2,1,6,6,5,1,2,3,1,2,3,3,4,2,1,1,2,2,8,7,5,4,2,1,1,1,2,2,2,2,2,1,2,1.276798635,1.79769313486232e+308,1,2,2,2,8,1.179188687,1.79769313486232e+308,8,111,9,7
1172,2,8,1,1,6,2,6,2,1,2,2,3,1,6,1,1,66,1,6,6,6,5,11,3,6,1,6,66,6,11,6,6,41,4,1,6,1,6,5,6,6,11,5,3,4,5,4,1,1,2,2,6,66,1,6,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,8,1,13,1,3,1,3,3,2,2,6,6,6,6,6,6,6,6,6,5,2,3,3,1,3,2,2,4,5,2,3,2,4,2,2,2,1,2,1,1,2,2,3,3,2,1,2,5,6,5,6,1,3,1,2,3,2,2,2,1,2,2,2,6,4,3,1,1,2,6,6,6,6,6,6,6,6,2,0.593522134,1.79769313486232e+308,2,3,3,4,5,0.328154014,1.79769313486232e+308,5,111,9,7
2610,2,9,1,1,6,2,6,5,3,6,6,66,1,6,1,2,4,2,6,6,6,4,10,5,6,1,1,6,66,6,1,6,54,5,66,6,6,6,66,6,6,66,6,666,2,2,2,2,6,6,2,6,66,1,4,3,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,6,2,9,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,4,2,2,3,2,3,2,2,1,1,2,1,2,2,66,1,2,2,2,2,2,1,4,5,1,5,2,1,5,1,3,14,2,3,4,3,3,5,2,2,1,1,2,2,4,3,4,1,1,2,6,6,6,6,6,6,6,6,2,0.549077857,1.79769313486232e+308,2,3,3,3,5,0.197372485,1.79769313486232e+308,5,111,9,7
1693,2,12,1,1,6,2,6,4,1,1,2,7,1,6,1,1,66,2,6,6,6,4,10,1,6,1,6,66,6,6,6,6,32,3,6,2,2,6,2,6,1,5,1,5,3,2,1,1,3,1,1,6,66,1,6,5,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,10,1,12,1,2,1,1,2,2,2,6,6,6,6,6,6,6,6,6,4,2,1,2,1,1,2,1,1,2,3,1,2,1,66,2,1,1,1,2,2,1,1,3,2,2,2,1,4,1,4,6,1,2,3,4,2,4,3,2,1,2,2,2,2,4,7,6,6,2,6,6,6,6,6,6,6,6,2,0.685236794,1.79769313486232e+308,2,5,5,3,7,0.660499566,1.79769313486232e+308,7,112,9,2
2842,1,11,1,1,6,2,6,4,1,1,2,7,1,6,1,1,66,1,6,6,6,4,10,5,6,1,6,7,66,11,3,6,36,3,1,6,1,6,5,6,6,11,5,4,1,1,1,1,1,1,1,6,66,1,4,5,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,10,1,13,1,2,1,1,1,2,2,6,6,6,6,6,6,6,6,6,5,2,2,4,1,2,2,2,1,4,2,2,2,4,2,2,2,2,1,1,1,1,2,4,2,4,2,1,5,1,5,9,2,3,4,4,2,5,2,2,1,2,2,2,8,9,4,1,1,2,6,6,6,6,6,6,6,6,2,0.907767683,1.79769313486232e+308,1,5,5,3,8,0.671234645,1.79769313486232e+308,8,111,9,7
2128,1,11,1,1,6,2,6,4,1,1,2,7,1,6,1,1,66,2,6,6,6,4,10,1,6,1,6,66,6,10,6,6,41,4,1,6,1,6,5,6,6,9,3,4,4,3,1,2,6,6,1,6,66,1,4,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,1,12,1,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,3,1,2,3,2,2,2,1,2,2,2,1,2,1,66,2,2,1,2,2,1,1,2,2,2,3,1,2,6,1,5,4,2,3,3,4,2,4,2,2,1,2,2,2,7,6,2,1,2,2,6,6,6,6,6,6,6,6,2,1.096381683,1.79769313486232e+308,1,4,4,3,8,0.883561693,1.79769313486232e+308,8,112,7,0
3110,2,10,1,1,6,2,6,4,1,1,2,6,1,6,1,1,66,2,6,6,6,3,8,2,6,1,6,66,4,11,6,6,51,5,1,6,1,6,9,1,6,7,2,4,4,3,2,1,1,2,3,2,4,1,4,5,5,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,6,2,11,1,1,1,1,2,2,2,6,6,6,6,6,6,6,6,6,4,1,2,3,2,2,2,2,1,6,3,2,2,4,66,2,2,1,1,2,1,2,3,3,2,4,1,2,5,6,5,16,1,2,3,3,3,4,3,2,1,2,2,2,3,7,2,1,2,1,2,2,2,2,2,2,1,1,2,1.035950095,1.79769313486232e+308,2,4,4,3,6,0.92958531,1.79769313486232e+308,6,111,9,7
1620,1,9,1,1,6,2,6,2,1,2,2,3,1,6,1,1,66,1,6,6,6,4,10,6,6,1,6,2,66,1,1,6,66,6,1,6,1,6,4,6,6,11,5,4,1,1,1,2,6,6,2,6,66,1,5,5,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,10,1,11,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,3,5,2,3,2,1,2,1,3,1,3,1,2,1,66,2,2,1,2,2,1,1,2,5,4,2,1,2,6,1,4,16,2,2,3,4,2,4,2,2,1,2,2,2,7,8,3,1,1,2,6,6,6,6,6,6,6,6,2,0.737734906,1.79769313486232e+308,1,3,3,3,6,0.815257913,1.79769313486232e+308,6,300,0,0
3409,2,6,1,1,6,2,6,3,1,3,2,3,1,6,1,1,66,2,6,6,6,4,10,3,6,1,6,66,6,10,6,6,41,4,1,6,1,6,8,1,6,10,4,3,4,4,3,1,2,3,3,2,4,1,4,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,6,1,11,1,2,2,1,2,2,2,6,6,6,6,6,6,6,6,6,4,1,2,3,1,1,2,1,1,2,2,2,2,3,66,2,2,1,2,2,1,1,3,4,1,2,1,2,6,1,5,6,2,3,3,3,3,4,2,2,1,2,2,2,6,3,5,2,2,1,2,1,2,2,2,2,2,1,2,1.413134594,1.79769313486232e+308,2,2,2,3,6,2.233361819,1.79769313486232e+308,6,111,6,4
1560,1,10,1,1,6,2,6,4,1,1,2,6,1,6,1,1,66,1,6,6,6,3,8,5,6,1,6,5,66,2,1,6,36,3,1,6,1,6,9,1,6,11,5,4,5,5,2,2,6,6,1,6,66,1,8,5,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,6,1,12,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,3,2,3,1,2,2,1,2,1,2,1,2,1,99,1,2,2,2,1,1,2,3,7,3,1,1,2,6,6,5,12,1,3,2,2,4,2,4,2,1,1,1,1,5,9,7,6,6,2,6,6,6,6,6,6,6,6,2,1.177620922,1.79769313486232e+308,1,4,4,3,2,0.744271075,1.79769313486232e+308,2,111,6,4
2153,1,13,1,1,6,2,6,7,3,6,6,66,6,2,2,6,66,6,6,6,1,4,10,5,6,6,6,6,66,6,1,6,54,5,66,6,6,6,66,6,6,66,6,666,1,1,1,1,2,1,1,6,66,1,4,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,8,1,9,1,1,1,2,1,2,2,6,6,6,6,6,6,6,6,6,4,1,8,2,2,1,1,1,2,2,2,2,3,4,2,2,2,1,1,1,1,1,3,5,2,2,1,2,6,1,5,16,2,3,4,4,3,5,3,2,1,2,2,2,4,5,1,7,7,2,6,6,6,6,6,6,6,6,2,0.625760187,1.79769313486232e+308,1,5,5,3,5,0.215186796,1.79769313486232e+308,5,111,9,7
1267,1,7,1,1,6,2,6,4,1,1,2,4,1,6,1,1,66,1,6,6,6,4,10,5,6,1,6,7,66,8,3,6,36,3,7,2,2,3,6,6,1,9,3,5,4,6,4,2,6,6,2,6,66,1,8,3,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,9,1,13,1,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,5,3,3,3,2,1,2,2,1,1,5,1,2,2,66,2,1,2,1,2,1,1,2,7,2,4,2,1,6,1,4,12,2,3,2,4,2,4,2,1,6,2,2,2,6,9,6,3,2,1,2,1,2,2,2,2,2,1,2,1.293699651,1.79769313486232e+308,1,2,2,3,7,2.71239727,1.79769313486232e+308,7,111,6,5
2309,2,12,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,2,6,5,6,6,6,4,66,6,3,6,36,3,6,2,2,6,5,6,1,9,3,4,3,2,1,1,2,1,1,6,66,1,5,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,9,1,12,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,3,2,2,1,1,2,2,2,4,2,2,2,4,66,2,2,1,2,2,1,1,2,5,3,2,2,1,5,1,2,16,2,3,2,3,4,2,4,2,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1.652092572,1.79769313486232e+308,2,5,5,2,7,1.03616015,1.79769313486232e+308,7,111,9,7
2668,1,8,1,1,6,2,6,4,1,1,2,5,1,6,1,1,66,2,6,6,6,4,10,5,6,1,6,3,66,1,3,6,47,4,1,6,1,6,3,6,6,10,4,4,4,5,4,2,6,6,2,6,66,1,5,5,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,1,12,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,2,2,3,1,1,2,1,2,1,2,2,2,2,66,2,2,2,1,2,2,1,2,7,2,2,2,1,3,1,5,12,2,3,4,5,2,5,2,2,1,1,2,2,5,5,5,1,2,2,6,6,6,6,6,6,6,6,2,0.760648184,1.79769313486232e+308,1,3,3,4,2,0.803626932,1.79769313486232e+308,2,111,6,4
3474,1,9,1,1,6,2,6,4,1,1,2,7,1,6,1,1,66,1,6,6,6,4,10,4,6,1,6,66,4,1,6,6,46,4,1,6,1,6,3,6,6,10,4,4,4,4,2,1,2,3,1,6,66,1,7,5,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,1,12,1,2,2,1,1,2,2,6,6,6,6,6,6,6,6,6,5,1,2,3,1,1,2,1,1,2,4,2,2,4,66,2,2,1,2,2,1,2,3,4,2,2,2,1,6,6,5,16,2,3,3,4,3,4,3,2,1,2,2,2,6,7,3,1,3,2,6,6,6,6,6,6,6,6,2,0.615974064,1.79769313486232e+308,1,3,3,4,4,1.20948235,1.79769313486232e+308,4,112,6,0
2991,2,4,1,1,6,2,6,3,1,3,2,2,8,2,2,6,66,6,2,6,2,3,9,66,6,6,6,66,66,66,6,6,666,666,5,2,2,6,66,6,6,7,2,666,3,2,1,2,6,6,5,6,66,2,3,2,3,2,2,2,1,1,2,2,2,1,2,1,3,3,3,3,3,1,3,3,3,2,2,5,1,3,3,3,3,2,2,6,6,6,6,6,6,6,6,6,3,5,2,2,2,1,2,2,3,5,2,1,1,5,66,1,2,2,2,2,1,2,4,5,4,3,1,2,6,6,5,8,1,1,3,3,4,3,3,1,6,2,2,2,1,7,6,1,1,2,6,6,6,6,6,6,6,6,2,1.033111352,1.79769313486232e+308,2,1,1,3,5,0.906810695,1.79769313486232e+308,5,111,6,4
3298,2,7,1,1,6,2,6,1,3,6,6,66,1,6,1,1,66,2,6,6,6,5,11,5,6,1,6,5,66,6,2,6,32,3,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,2,6,66,2,2,3,3,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,10,1,13,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,5,2,2,3,1,2,2,2,1,3,4,4,2,4,66,2,2,1,1,2,1,2,3,4,1,2,1,2,6,6,5,16,2,3,3,4,2,4,2,2,1,2,2,2,3,1,4,1,2,2,6,6,6,6,6,6,6,6,2,0.886174271,1.79769313486232e+308,2,2,2,4,1,1.416409274,1.79769313486232e+308,1,111,10,8
2436,1,13,1,1,6,2,6,4,1,1,2,7,6,2,2,6,66,6,6,6,1,1,5,5,6,6,6,5,66,7,2,6,36,3,1,6,1,6,2,6,6,10,4,4,4,3,1,2,6,6,1,6,66,1,5,3,5,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,8,1,12,1,1,1,2,2,2,2,6,6,6,6,6,6,6,6,6,4,1,2,3,2,3,2,2,1,3,3,2,2,4,66,2,2,2,1,2,1,1,2,4,2,1,1,2,6,1,3,9,2,3,4,5,3,5,3,2,1,2,1,2,5,6,3,2,2,2,6,6,6,6,6,6,6,6,2,0.916791787,1.79769313486232e+308,1,5,5,2,6,0.556536545,1.79769313486232e+308,6,111,8,6
2104,1,11,1,1,6,2,6,4,1,1,2,7,1,6,1,1,66,2,6,6,6,5,11,5,6,1,6,5,66,8,4,6,36,3,1,6,1,6,1,6,6,11,5,4,4,3,1,2,6,6,2,6,66,1,6,4,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,10,1,13,1,1,2,1,1,2,2,6,6,6,6,6,6,6,6,6,4,3,2,3,1,3,2,2,1,3,3,2,4,1,66,2,2,2,1,2,1,1,2,6,3,1,2,1,5,1,5,16,1,2,2,5,2,4,3,2,1,2,2,2,7,6,6,1,1,2,6,6,6,6,6,6,6,6,2,0.696361008,1.79769313486232e+308,1,4,4,4,2,0.676936911,1.79769313486232e+308,2,120,0,0
2990,2,7,1,1,6,2,6,1,3,6,6,66,1,6,1,1,66,1,6,6,6,4,10,4,6,4,6,66,5,10,6,6,41,4,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,1,6,66,2,4,4,5,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,10,1,11,1,1,2,2,1,1,2,6,6,6,6,6,6,6,6,6,3,1,3,2,1,2,2,1,2,3,2,3,3,4,2,2,2,2,1,1,1,1,4,8,2,4,1,2,6,1,5,16,1,3,2,4,3,4,4,2,1,1,2,2,2,7,4,5,4,1,2,1,2,2,2,2,2,2,2,0.968163492,1.79769313486232e+308,2,2,2,3,7,1.791352966,1.79769313486232e+308,7,111,8,6
2723,1,10,3,2,1,2,6,3,1,3,2,7,1,6,1,1,66,2,6,6,6,1,1,5,6,1,6,4,66,7,3,6,46,4,3,2,2,1,5,6,6,1,1,5,4,5,2,2,6,6,3,1,5,2,4,4,5,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,4,1,11,1,2,1,2,2,2,2,6,6,6,6,6,6,6,6,6,4,2,1,3,2,2,2,2,2,2,4,2,2,3,6,2,2,1,2,1,1,1,3,5,2,1,2,1,5,1,5,16,2,3,4,4,3,4,3,2,1,2,2,2,7,7,1,2,3,1,2,1,2,2,2,2,2,2,2,2.748186374,1.79769313486232e+308,1,4,4,1,1,2.239955878,1.79769313486232e+308,1,111,10,8
1213,2,13,1,1,6,2,6,5,3,6,6,66,6,2,2,6,66,6,6,6,1,1,4,5,6,6,6,3,66,3,2,6,66,6,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,3,2,4,1,4,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,1,2,3,1,1,2,2,3,1,2,1,1,3,66,1,2,2,2,2,2,1,2,5,3,1,2,1,4,1,4,6,1,1,2,2,4,2,4,2,1,1,1,1,1,1,6,1,1,1,1,2,2,2,2,2,2,2,2,3.187990269,1.79769313486232e+308,2,5,5,1,5,1.179469876,1.79769313486232e+308,5,111,6,4
2145,2,11,1,1,6,2,6,4,1,1,2,5,1,6,1,1,66,2,6,6,6,2,6,5,6,1,6,3,66,3,3,6,66,6,6,2,2,6,5,6,1,6,2,4,3,2,1,1,2,1,1,6,66,1,4,4,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,7,1,11,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,3,1,3,3,2,1,2,2,1,2,1,2,1,4,66,2,2,1,2,2,2,1,3,3,2,5,2,1,5,1,4,16,2,3,4,4,3,4,2,2,1,2,1,2,2,5,6,1,1,1,2,1,2,2,2,2,2,1,2,1.206371489,1.79769313486232e+308,2,4,4,2,5,0.259619608,1.79769313486232e+308,5,112,9,1
1426,2,9,1,1,6,2,6,3,1,3,2,7,1,6,1,1,66,1,6,6,6,3,8,4,6,1,6,66,5,11,6,6,41,4,1,6,1,6,5,6,6,10,4,4,4,4,1,2,6,6,2,6,66,1,6,4,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,9,1,13,1,1,1,2,1,2,2,6,6,6,6,6,6,6,6,6,1,2,2,2,2,4,2,2,2,2,2,1,1,4,66,1,2,2,2,2,1,2,3,10,2,2,1,2,6,6,5,16,2,3,3,3,2,3,3,2,1,2,2,2,3,1,1,1,1,2,6,6,6,6,6,6,6,6,2,1.224683563,1.79769313486232e+308,2,3,3,3,4,1.379702668,1.79769313486232e+308,4,300,0,0
1734,1,9,1,1,6,2,6,1,3,6,6,66,1,6,1,6,66,6,6,6,6,2,7,9,2,6,6,66,66,11,6,4,10,1,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,1,6,66,1,7,5,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,10,1,13,1,1,1,2,2,2,2,6,6,6,6,6,6,6,6,6,5,3,1,2,2,3,2,2,1,1,2,1,1,1,66,1,2,2,2,2,1,1,3,6,1,1,2,1,5,1,5,11,2,3,5,5,2,5,2,2,1,2,2,2,6,5,7,6,6,2,6,6,6,6,6,6,6,6,2,0.718376682,1.79769313486232e+308,1,4,4,2,5,0.17518464,1.79769313486232e+308,5,111,6,4
1181,2,8,1,1,6,2,6,4,1,1,2,6,1,6,1,6,66,6,6,6,6,4,10,9,1,6,6,66,66,10,6,6,41,4,1,6,1,6,5,6,6,10,4,2,4,4,3,2,6,6,2,6,66,1,8,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,99,3,77,1,1,1,1,1,1,2,6,6,6,6,6,6,6,6,6,6,3,2,3,2,3,2,2,1,3,2,2,2,1,66,2,2,1,1,2,1,1,3,5,1,2,2,1,4,1,4,8,2,3,3,4,3,3,3,2,1,2,2,2,5,3,5,1,1,2,6,6,6,6,6,6,6,6,2,0.816455709,1.79769313486232e+308,2,3,3,3,4,0.919801779,1.79769313486232e+308,4,400,0,0
1592,2,4,2,3,6,2,6,1,3,6,6,66,5,2,2,6,66,6,6,6,6,3,8,66,6,6,6,66,66,66,6,6,666,666,66,6,6,6,66,6,6,66,6,666,2,3,2,2,6,6,3,1,5,2,3,4,3,2,2,2,1,1,2,2,2,2,2,3,1,2,2,2,1,1,1,2,2,1,2,4,1,1,1,2,2,2,2,6,6,6,6,6,6,6,6,6,1,1,2,3,2,1,2,1,1,2,2,1,1,4,66,1,2,2,2,2,2,2,4,3,1,1,1,2,5,6,5,16,2,2,3,3,2,3,2,2,1,2,2,2,6,5,7,6,6,2,6,6,6,6,6,6,6,6,2,1.737804574,1.79769313486232e+308,2,2,2,1,1,2.201567407,1.79769313486232e+308,1,111,10,8
2029,2,12,1,1,6,2,6,4,1,1,2,7,1,6,1,6,66,6,6,6,6,1,1,8,2,6,6,66,66,6,6,6,48,4,6,2,2,6,2,6,1,6,2,5,3,2,1,2,6,6,1,6,66,1,5,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,8,1,11,1,2,1,1,2,2,2,6,6,6,6,6,6,6,6,6,4,1,2,3,2,1,2,2,4,5,2,1,2,1,66,2,2,2,1,2,3,2,3,7,2,5,2,1,4,6,3,16,2,3,1,3,3,3,2,2,1,2,2,2,2,1,7,6,6,2,6,6,6,6,6,6,6,6,2,2.082549166,1.79769313486232e+308,2,5,5,1,2,1.299294516,1.79769313486232e+308,2,112,8,1
1019,2,10,1,1,6,2,6,1,3,6,6,66,1,6,1,6,66,6,6,6,6,5,11,8,1,6,6,66,66,11,6,6,31,3,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,3,2,4,2,2,3,3,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,10,1,11,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,3,2,4,2,1,3,2,1,1,3,4,2,2,4,66,2,2,1,2,2,1,1,2,2,3,3,2,1,5,1,5,8,1,3,3,4,3,3,4,2,1,2,1,2,4,2,4,1,1,2,6,6,6,6,6,6,6,6,2,0.496740401,1.79769313486232e+308,2,4,4,4,1,0.450789682,1.79769313486232e+308,1,111,10,8
2942,1,9,1,1,6,2,6,4,1,1,2,5,3,2,2,6,66,6,1,6,6,5,11,5,6,6,6,5,66,11,4,6,36,3,1,6,1,6,1,6,6,11,5,4,4,5,4,2,6,6,2,6,66,1,8,4,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,6,1,12,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,4,2,2,4,1,2,1,2,2,4,2,2,2,1,66,2,1,1,1,2,1,1,1,4,3,4,2,1,5,1,5,9,2,3,2,4,2,4,2,2,1,2,2,2,6,6,4,1,2,2,6,6,6,6,6,6,6,6,2,0.499260634,1.79769313486232e+308,1,3,3,4,5,0.3127919,1.79769313486232e+308,5,112,8,1
2461,1,14,1,1,6,2,6,3,3,6,6,66,6,2,2,6,66,6,6,6,1,1,4,4,6,6,6,66,2,1,6,6,61,6,66,6,6,6,66,6,6,66,6,666,2,2,1,2,6,6,3,2,2,1,3,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,99,3,77,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,3,2,2,2,2,3,2,2,3,1,1,1,1,4,66,1,2,2,2,2,1,1,2,10,2,5,2,1,6,1,5,14,1,3,3,4,2,4,3,2,1,2,1,2,6,9,7,6,6,2,6,6,6,6,6,6,6,6,2,0.957626361,1.79769313486232e+308,1,6,6,1,2,0.649276289,1.79769313486232e+308,2,212,2,0
1151,1,9,1,1,6,2,6,1,3,6,6,66,1,6,1,1,66,2,6,6,6,2,7,5,6,1,6,2,66,1,1,6,66,6,66,6,6,6,66,6,6,66,6,666,1,1,1,2,6,6,3,2,4,1,2,5,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,1,6,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,4,1,2,3,2,2,1,2,1,1,1,1,1,1,66,2,2,1,2,2,1,1,3,7,2,1,1,2,6,1,5,9,1,3,4,4,2,4,2,1,6,2,2,1,5,6,1,1,2,1,2,1,2,2,2,2,2,1,2,0.606809372,1.79769313486232e+308,1,4,4,2,6,0.401467797,1.79769313486232e+308,6,112,6,0
1636,2,12,1,1,6,2,6,1,3,6,6,66,1,6,1,2,4,2,6,6,6,4,10,5,6,1,3,3,66,10,2,6,41,4,66,6,6,6,66,6,6,66,6,666,2,2,1,1,1,2,1,6,66,1,6,4,2,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,1,1,3,2,2,1,2,1,4,4,2,1,2,2,66,1,2,2,2,2,1,1,2,0,2,5,2,1,6,1,4,4,1,3,2,2,4,2,5,2,1,1,1,2,3,4,6,1,1,1,1,2,2,2,2,2,2,1,2,0.438348024,1.79769313486232e+308,2,5,5,3,8,0.286043002,1.79769313486232e+308,7,300,0,0
1984,2,9,1,1,6,2,6,4,1,1,2,5,1,6,1,2,5,2,6,6,6,5,11,5,6,1,1,5,66,8,3,6,36,3,1,6,1,6,4,6,6,11,5,3,4,4,3,2,6,6,2,6,66,1,4,4,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,7,1,12,1,1,1,1,2,2,2,6,6,6,6,6,6,6,6,6,3,2,3,3,1,2,2,1,4,4,3,2,2,1,66,2,2,1,1,2,2,1,3,3,3,1,1,2,5,1,4,8,1,2,3,3,3,3,2,2,1,2,2,2,3,5,4,2,1,2,6,6,6,6,6,6,6,6,2,0.517618214,1.79769313486232e+308,2,3,3,4,6,0.776434795,1.79769313486232e+308,6,111,9,7
